year,country_name,athlete_name,medal_type,athlete_photo_url
2012,Kenya,Abel Kiprop MUTAI,BRONZE,https://olympics.com/en/athletes/abel-kiprop-mutai
2012,United States of America,Ashton EATON,GOLD,https://olympics.com/en/athletes/ashton-eaton
2012,United States of America,Trey HARDEE,SILVER,https://olympics.com/en/athletes/trey-hardee
2012,Cuba,Leonel SUAREZ,BRONZE,https://olympics.com/en/athletes/leonel-suarez
2012,Bahrain,Maryam Yusuf JAMAL,GOLD,https://olympics.com/en/athletes/maryam-yusuf-jamal
2012,Dominican Republic,Felix SANCHEZ,GOLD,https://olympics.com/en/athletes/felix-sanchez
2012,United States of America,Michael TINSLEY,SILVER,https://olympics.com/en/athletes/michael-tinsley
2012,Puerto Rico,Javier CULSON,BRONZE,https://olympics.com/en/athletes/javier-culson
2012,Ethiopia,Meseret DEFAR,GOLD,https://olympics.com/en/athletes/meseret-defar
2012,Kenya,Vivian Jepkemoi CHERUIYOT,SILVER,https://olympics.com/en/athletes/vivian-jepkemoi-cheruiyot
2012,Ethiopia,Tirunesh DIBABA,BRONZE,https://olympics.com/en/athletes/tirunesh-dibaba
2012,People's Republic of China,Ding CHEN,GOLD,https://olympics.com/en/athletes/ding-chen
2012,Guatemala,Erick BARRONDO,SILVER,https://olympics.com/en/athletes/erick-barrondo
2012,People's Republic of China,Zhen WANG,BRONZE,https://olympics.com/en/athletes/zhen-wang
2012,Czech Republic,Barbora SPOTAKOVA,GOLD,https://olympics.com/en/athletes/barbora-spotakova
2012,Germany,Christina OBERGFOLL,SILVER,https://olympics.com/en/athletes/christina-obergfoll
2012,Germany,Linda STAHL,BRONZE,https://olympics.com/en/athletes/linda-stahl
2012,Russian Federation,Anna CHICHEROVA,GOLD,https://olympics.com/en/athletes/anna-chicherova
2012,United States of America,Brigetta BARRETT,SILVER,https://olympics.com/en/athletes/brigetta-barrett
2012,Ethiopia,Tirunesh DIBABA,GOLD,https://olympics.com/en/athletes/tirunesh-dibaba
2012,Kenya,Sally Jepkosgei KIPYEGO,SILVER,https://olympics.com/en/athletes/sally-jepkosgei-kipyego
2012,Kenya,Vivian Jepkemoi CHERUIYOT,BRONZE,https://olympics.com/en/athletes/vivian-jepkemoi-cheruiyot
2012,Great Britain,Mohamed FARAH,GOLD,https://olympics.com/en/athletes/mohamed-farah
2012,Ethiopia,Dejen GEBREMESKEL,SILVER,https://olympics.com/en/athletes/dejen-gebremeskel
2012,Kenya,Thomas Pkemei LONGOSIWA,BRONZE,https://olympics.com/en/athletes/thomas-pkemei-longosiwa
2012,Jamaica,Usain BOLT,GOLD,https://olympics.com/en/athletes/usain-bolt
2012,Jamaica,Yohan BLAKE,SILVER,https://olympics.com/en/athletes/yohan-blake
2012,Jamaica,Warren WEIR,BRONZE,https://olympics.com/en/athletes/warren-weir-1
2012,United States of America,Jenn Stuczynski-Suhr,GOLD,
2012,Cuba,Yarisley SILVA,SILVER,https://olympics.com/en/athletes/yarisley-silva
2012,Russian Federation,Yelena ISINBAEVA,BRONZE,https://olympics.com/en/athletes/yelena-isinbaeva
2012,South Africa,Caster SEMENYA,GOLD,https://olympics.com/en/athletes/caster-semenya
2012,Russian Federation,Ekaterina POISTOGOVA,SILVER,https://olympics.com/en/athletes/ekaterina-poistogova
2012,Uganda,Stephen KIPROTICH,GOLD,https://olympics.com/en/athletes/stephen-kiprotich
2012,Kenya,Abel KIRUI,SILVER,https://olympics.com/en/athletes/abel-kirui
2012,Kenya,Wilson Kipsang KIPROTICH,BRONZE,https://olympics.com/en/athletes/wilson-kipsang-kiprotich
2012,Germany,Sebastian BRENDEL,GOLD,https://olympics.com/en/athletes/sebastian-brendel
2012,Spain,David CAL FIGUEROA,SILVER,https://olympics.com/en/athletes/david-cal-figueroa
2012,Canada,Mark OLDERSHAW,BRONZE,https://olympics.com/en/athletes/mark-oldershaw
2012,Germany,Franziska WEBER,GOLD,https://olympics.com/en/athletes/franziska-weber
2012,Germany,Tina DIETZE,GOLD,https://olympics.com/en/athletes/tina-dietze
2012,Hungary,Katalin KOVACS,SILVER,https://olympics.com/en/athletes/katalin-kovacs
2012,Hungary,Natasa DOUCHEV-JANIC,SILVER,https://olympics.com/en/athletes/natasa-douchev-janic
2012,Poland,Karolina NAJA,BRONZE,https://olympics.com/en/athletes/karolina-naja
2012,Poland,Beata MIKOLAJCZYK,BRONZE,https://olympics.com/en/athletes/beata-mikolajczyk
2012,Hungary,Danuta KOZAK,GOLD,https://olympics.com/en/athletes/danuta-kozak
2012,Ukraine,Inna OSIPENKO-RODOMSKA,SILVER,https://olympics.com/en/athletes/inna-osipenko-rodomska
2012,South Africa,Bridgitte Ellen HARTLEY,BRONZE,https://olympics.com/en/athletes/bridgitte-ellen-hartley
2012,Russian Federation,Yury POSTRIGAY,GOLD,https://olympics.com/en/athletes/yury-postrigay
2012,Russian Federation,Alexander DYACHENKO,GOLD,https://olympics.com/en/athletes/alexander-dyachenko
2012,Belarus,Roman Petrushenko,SILVER,
2012,Belarus,Vadim Makhnyov,SILVER,
2012,Great Britain,Liam HEATH,BRONZE,https://olympics.com/en/athletes/liam-heath
2012,Great Britain,Jon SCHOFIELD,BRONZE,https://olympics.com/en/athletes/jon-schofield
2012,Hungary,Rudolf DOMBI,GOLD,https://olympics.com/en/athletes/rudolf-dombi
2012,Hungary,Roland KOKENY,GOLD,https://olympics.com/en/athletes/roland-kokeny
2012,Portugal,Fernando PIMENTA,SILVER,https://olympics.com/en/athletes/fernando-pimenta
2012,Portugal,Emanuel SILVA,SILVER,https://olympics.com/en/athletes/emanuel-silva
2012,Germany,Martin HOLLSTEIN,BRONZE,https://olympics.com/en/athletes/martin-hollstein
2012,Germany,Andreas IHLE,BRONZE,https://olympics.com/en/athletes/andreas-ihle
2012,Great Britain,Ed MCKEEVER,GOLD,https://olympics.com/en/athletes/ed-mckeever
2012,Spain,Saul CRAVIOTTO,SILVER,https://olympics.com/en/athletes/saul-craviotto
2012,Canada,Mark DE JONGE,BRONZE,https://olympics.com/en/athletes/mark-de-jonge
2012,New Zealand,Lisa CARRINGTON,GOLD,https://olympics.com/en/athletes/lisa-carrington
2012,Ukraine,Inna OSIPENKO-RODOMSKA,SILVER,https://olympics.com/en/athletes/inna-osipenko-rodomska
2012,Hungary,Natasa DOUCHEV-JANIC,BRONZE,https://olympics.com/en/athletes/natasa-douchev-janic
2012,Germany,Peter KRETSCHMER,GOLD,https://olympics.com/en/athletes/peter-kretschmer
2012,Germany,Kurt KUSCHELA,GOLD,https://olympics.com/en/athletes/kurt-kuschela
2012,Belarus,Andrey Bogdanovich,SILVER,
2012,Belarus,Aleksandr Bogdanovich,SILVER,
2012,Russian Federation,Alexey KOROVASHKOV,BRONZE,https://olympics.com/en/athletes/alexey-korovashkov
2012,Russian Federation,Ilya PERVUKHIN,BRONZE,https://olympics.com/en/athletes/ilya-pervukhin
2012,Ukraine,Yuri CHEBAN,GOLD,https://olympics.com/en/athletes/yuri-cheban
2012,Russian Federation,Ivan SHTYL,BRONZE,https://olympics.com/en/athletes/ivan-shtyl
2012,Norway,Eirik Veras LARSEN,GOLD,https://olympics.com/en/athletes/eirik-veras-larsen
2012,Canada,Adam VAN KOEVERDEN,SILVER,https://olympics.com/en/athletes/adam-van-koeverden
2012,Germany,Max HOFF,BRONZE,https://olympics.com/en/athletes/max-hoff
2012,Germany,Michael JUNG,GOLD,https://olympics.com/en/athletes/michael-jung
2012,Sweden,Sara ALGOTSSON OSTHOLT,SILVER,https://olympics.com/en/athletes/sara-algotsson-ostholt
2012,Germany,Sandra AUFFARTH,BRONZE,https://olympics.com/en/athletes/sandra-auffarth
2012,Cuba,Leuris PUPO,GOLD,https://olympics.com/en/athletes/leuris-pupo
2012,India,Vijay KUMAR,SILVER,https://olympics.com/en/athletes/vijay-kumar
2012,People's Republic of China,Feng DING,BRONZE,https://olympics.com/en/athletes/feng-ding
2012,Croatia,Giovanni CERNOGORAZ,GOLD,https://olympics.com/en/athletes/giovanni-cernogoraz
2012,Italy,Massimo FABBRIZI,SILVER,https://olympics.com/en/athletes/massimo-fabbrizi
2012,Kuwait,Fehaid ALDEEHANI,BRONZE,https://olympics.com/en/athletes/fehaid-aldeehani
2012,Republic of Korea,Ju Sik KIM,GOLD,https://olympics.com/en/athletes/kim-10
2012,People's Republic of China,Ying CHEN,SILVER,https://olympics.com/en/athletes/ying-chen-1
2012,Ukraine,Olena KOSTEVYCH,BRONZE,https://olympics.com/en/athletes/olena-kostevych
2012,Republic of Korea,Jong Oh JIN,GOLD,https://olympics.com/en/athletes/jong-oh-jin
2012,Republic of Korea,Young Rae CHOI,SILVER,https://olympics.com/en/athletes/young-rae-choi
2012,People's Republic of China,Zhiwei WANG,BRONZE,https://olympics.com/en/athletes/zhiwei-wang
2012,Republic of Korea,Jong Oh JIN,GOLD,https://olympics.com/en/athletes/jong-oh-jin
2012,Italy,Luca TESCONI,SILVER,https://olympics.com/en/athletes/luca-tesconi
2012,Serbia,Andrija ZLATIC,BRONZE,https://olympics.com/en/athletes/andrija-zlatic
2012,Italy,Jessica ROSSI,GOLD,https://olympics.com/en/athletes/jessica-rossi
2012,Slovakia,Zuzana STEFECEKOVA,SILVER,https://olympics.com/en/athletes/zuzana-stefecekova
2012,France,Delphine REAU,BRONZE,https://olympics.com/en/athletes/delphine-reau
2012,United States of America,Jamie BEYERLE,GOLD,https://olympics.com/en/athletes/jamie-beyerle
2012,Serbia,Ivana ANDUSIC MAKSIMOVIC,SILVER,https://olympics.com/en/athletes/ivana-andusic-maksimovic
2012,Czech Republic,Adela SYKOROVA,BRONZE,https://olympics.com/en/athletes/adela-sykorova
2012,People's Republic of China,Wenjun GUO,GOLD,https://olympics.com/en/athletes/wenjun-guo
2012,France,Celine GOBERVILLE,SILVER,https://olympics.com/en/athletes/celine-goberville
2012,Ukraine,Olena KOSTEVYCH,BRONZE,https://olympics.com/en/athletes/olena-kostevych
2012,Romania,Alin George MOLDOVEANU,GOLD,https://olympics.com/en/athletes/alin-george-moldoveanu
2012,Italy,Niccolò CAMPRIANI,SILVER,https://olympics.com/en/athletes/niccolo-campriani
2012,India,Gagan NARANG,BRONZE,https://olympics.com/en/athletes/gagan-narang
2012,United States of America,Vincent HANCOCK,GOLD,https://olympics.com/en/athletes/vincent-hancock
2012,Denmark,Anders Christian GOLDING,SILVER,https://olympics.com/en/athletes/anders-christian-golding
2012,Qatar,Nasser AL-ATTIYAH,BRONZE,https://olympics.com/en/athletes/nasser-al-attiyah
2012,Italy,Niccolò CAMPRIANI,GOLD,https://olympics.com/en/athletes/niccolo-campriani
2012,Republic of Korea,Jonghyun KIM,SILVER,https://olympics.com/en/athletes/jonghyun-kim
2012,United States of America,Matthew EMMONS,BRONZE,https://olympics.com/en/athletes/matthew-emmons
2012,Belarus,Sergei MARTYNOV,GOLD,https://olympics.com/en/athletes/sergei-martynov
2012,Belgium,Lionel COX,SILVER,https://olympics.com/en/athletes/lionel-cox-1
2012,Slovenia,Rajmond DEBEVEC,BRONZE,https://olympics.com/en/athletes/rajmond-debevec
2012,United States of America,Kimberly RHODE,GOLD,https://olympics.com/en/athletes/kimberly-rhode
2012,People's Republic of China,Ning WEI,SILVER,https://olympics.com/en/athletes/ning-wei
2012,Slovakia,Danka BARTEKOVA,BRONZE,https://olympics.com/en/athletes/danka-bartekova
2012,Great Britain,Peter Robert Russell WILSON,GOLD,https://olympics.com/en/athletes/peter-robert-russell-wilson
2012,Sweden,Hakan DAHLBY,SILVER,https://olympics.com/en/athletes/hakan-dahlby
2012,Russian Federation,Vasily MOSIN,BRONZE,https://olympics.com/en/athletes/vasily-mosin
2012,People's Republic of China,Siling YI,GOLD,https://olympics.com/en/athletes/siling-yi
2012,Poland,Sylwia BOGACKA,SILVER,https://olympics.com/en/athletes/sylwia-bogacka
2012,People's Republic of China,Dan YU,BRONZE,https://olympics.com/en/athletes/dan-yu
2012,Russian Federation,Alan KHUGAEV,GOLD,https://olympics.com/en/athletes/alan-khugaev
2012,Egypt,Karam GABER IBRAHIM,SILVER,https://olympics.com/en/athletes/karam-gaber-ibrahim
2012,Kazakhstan,Daniyal Gadzhiyev,BRONZE,
2012,Poland,Damian JANIKOWSKI,BRONZE,https://olympics.com/en/athletes/damian-janikowski
2012,Islamic Republic of Iran,Omid Haji NOROOZI,GOLD,https://olympics.com/en/athletes/omid-haji-noroozi
2012,Georgia,Revaz LASHKHI,SILVER,https://olympics.com/en/athletes/revaz-lashkhi
2012,Japan,Ryutaro MATSUMOTO,BRONZE,https://olympics.com/en/athletes/ryutaro-matsumoto
2012,Russian Federation,Zaur KURAMAGOMEDOV,BRONZE,https://olympics.com/en/athletes/zaur-kuramagomedov
2012,Islamic Republic of Iran,Komeil Nemat GHASEMI,GOLD,https://olympics.com/en/athletes/komeil-nemat-ghasemi
2012,Russian Federation,Bilyal MAKHOV,GOLD,https://olympics.com/en/athletes/bilyal-makhov
2012,United States of America,Tervel Ivaylov DLAGNEV,BRONZE,https://olympics.com/en/athletes/tervel-ivaylov-dlagnev
2012,Kazakhstan,Daulet SHABANBAY,BRONZE,https://olympics.com/en/athletes/daulet-shabanbay-1
2012,Japan,Tatsuhiro YONEMITSU,GOLD,https://olympics.com/en/athletes/tatsuhiro-yonemitsu
2012,India,Sushil KUMAR,SILVER,https://olympics.com/en/athletes/sushil-kumar
2012,Kazakhstan,Akzhurek TANATAROV,BRONZE,https://olympics.com/en/athletes/akzhurek-tanatarov
2012,Cuba,Livan LOPEZ AZCUY,BRONZE,https://olympics.com/en/athletes/livan-lopez-azcuy
2012,Japan,Kaori ICHO,GOLD,https://olympics.com/en/athletes/kaori-icho
2012,People's Republic of China,Ruixue JING,SILVER,https://olympics.com/en/athletes/ruixue-jing
2012,Mongolia,Battsetseg SORONZONBOLD,BRONZE,https://olympics.com/en/athletes/battsetseg-soronzonbold
2012,Russian Federation,Lubov VOLOSOVA,BRONZE,https://olympics.com/en/athletes/lubov-volosova
2012,Russian Federation,Dzhamal OTARSULTANOV,GOLD,https://olympics.com/en/athletes/dzhamal-otarsultanov
2012,Georgia,Vladimer KHINCHEGASHVILI,SILVER,https://olympics.com/en/athletes/vladimer-khinchegashvili
2012,Japan,Shinichi YUMOTO,BRONZE,https://olympics.com/en/athletes/shinichi-yumoto
2012,Democratic People's Republic of Korea,Kyong Il YANG,BRONZE,https://olympics.com/en/athletes/kyong-il-yang
2012,Russian Federation,Nataliya Vorobyova,GOLD,
2012,Bulgaria,Stanka ZLATEVA,SILVER,https://olympics.com/en/athletes/stanka-zlateva
2012,Kazakhstan,Guzel MANYUROVA,BRONZE,https://olympics.com/en/athletes/guzel-manyurova
2012,Spain,Maider UNDA,BRONZE,https://olympics.com/en/athletes/maider-unda
2012,Azerbaijan,Şərif Şərifov,GOLD,
2012,Puerto Rico,Jaime Yusept ESPINAL,SILVER,https://olympics.com/en/athletes/jaime-yusept-espinal
2012,Georgia,Dato MARSAGISHVILI,BRONZE,https://olympics.com/en/athletes/dato-marsagishvili
2012,Islamic Republic of Iran,Ehsan Naser LASHGARI,BRONZE,https://olympics.com/en/athletes/ehsan-naser-lashgari
2012,Islamic Republic of Iran,Ghasem Gholamreza REZAEI,GOLD,https://olympics.com/en/athletes/ghasem-gholamreza-rezaei
2012,Russian Federation,Rustam TOTROV,SILVER,https://olympics.com/en/athletes/rustam-totrov
2012,Armenia,Artur ALEKSANYAN,BRONZE,https://olympics.com/en/athletes/artur-aleksanyan
2012,Sweden,Jimmy LIDBERG,BRONZE,https://olympics.com/en/athletes/jimmy-lidberg
2012,Russian Federation,Roman VLASOV,GOLD,https://olympics.com/en/athletes/roman-vlasov
2012,Armenia,Arsen JULFALAKYAN,SILVER,https://olympics.com/en/athletes/arsen-julfalakyan
2012,Azerbaijan,Emin AHMADOV,BRONZE,https://olympics.com/en/athletes/emin-ahmadov
2012,Lithuania,Aleksandras Kazakevičius,BRONZE,
2012,United States of America,Jordan Ernest BURROUGHS,GOLD,https://olympics.com/en/athletes/jordan-ernest-burroughs
2012,Islamic Republic of Iran,Sadegh Saeed GOUDARZI,SILVER,https://olympics.com/en/athletes/sadegh-saeed-goudarzi
2012,Hungary,Gabor HATOS,BRONZE,https://olympics.com/en/athletes/gabor-hatos
2012,Russian Federation,Denis TSARGUSH,BRONZE,https://olympics.com/en/athletes/denis-tsargush
2012,Japan,Hitomi OBARA,GOLD,https://olympics.com/en/athletes/hitomi-obara
2012,Azerbaijan,Mariya STADNIK,SILVER,https://olympics.com/en/athletes/mariya-stadnik
2012,Canada,Carol HUYNH,BRONZE,https://olympics.com/en/athletes/carol-huynh
2012,United States of America,Clarissa Kyoko Mei Ling CHUN,BRONZE,https://olympics.com/en/athletes/clarissa-kyoko-mei-ling-chun
2012,Japan,Saori YOSHIDA,GOLD,https://olympics.com/en/athletes/saori-yoshida
2012,Canada,Tonya Lynn VERBEEK,SILVER,https://olympics.com/en/athletes/tonya-lynn-verbeek
2012,Colombia,Jackeline RENTERIA CASTILLO,BRONZE,https://olympics.com/en/athletes/jackeline-renteria-castillo
2012,Azerbaijan,Yuliya RATKEVICH,BRONZE,https://olympics.com/en/athletes/yuliya-ratkevich
2012,Cuba,Mijain LOPEZ,GOLD,https://olympics.com/en/athletes/mijain-lopez
2012,Estonia,Heiki NABI,SILVER,https://olympics.com/en/athletes/heiki-nabi
2012,Sweden,Johan Magnus EUREN,BRONZE,https://olympics.com/en/athletes/johan-magnus-euren
2012,Turkey,Riza KAYAALP,BRONZE,https://olympics.com/en/athletes/riza-kayaalp
2012,Azerbaijan,Toğrul Əsgərov,GOLD,
2012,Russian Federation,Besik KUDUKHOV,SILVER,https://olympics.com/en/athletes/besik-kudukhov
2012,India,Yogeshwar DUTT,BRONZE,https://olympics.com/en/athletes/yogeshwar-dutt
2012,United States of America,Coleman SCOTT,BRONZE,https://olympics.com/en/athletes/coleman-scott
2012,Republic of Korea,Hyeon-Wu Kim,GOLD,
2012,Hungary,Tamas LORINCZ,SILVER,https://olympics.com/en/athletes/tamas-lorincz
2012,France,Steeve GUENOT,BRONZE,https://olympics.com/en/athletes/steeve-guenot
2012,Georgia,Manuchar TSKHADAIA,BRONZE,https://olympics.com/en/athletes/manuchar-tskhadaia
2012,Islamic Republic of Iran,Hamid SORYAN,GOLD,https://olympics.com/en/athletes/hamid-soryan
2012,Azerbaijan,Rovshan BAYRAMOV,SILVER,https://olympics.com/en/athletes/rovshan-bayramov
2012,Hungary,Peter MODOS,BRONZE,https://olympics.com/en/athletes/peter-modos
2012,Russian Federation,Mingiyan SEMENOV,BRONZE,https://olympics.com/en/athletes/mingiyan-semenov
2012,United States of America,Jacob Stephen VARNER,GOLD,https://olympics.com/en/athletes/jacob-stephen-varner
2012,Ukraine,Valerii ANDRIITSEV,SILVER,https://olympics.com/en/athletes/valerii-andriitsev
2012,Azerbaijan,Xetaq Qazyumov,BRONZE,
2012,Georgia,George GOGSHELIDZE,BRONZE,https://olympics.com/en/athletes/george-gogshelidze
2012,Great Britain,Alistair BROWNLEE,GOLD,https://olympics.com/en/athletes/alistair-brownlee
2012,Spain,Javier GOMEZ NOYA,SILVER,https://olympics.com/en/athletes/javier-gomez-noya
2012,Great Britain,Jonathan BROWNLEE,BRONZE,https://olympics.com/en/athletes/jonathan-brownlee
2012,Switzerland,Nicola SPIRIG,GOLD,https://olympics.com/en/athletes/nicola-spirig
2012,Sweden,Lisa NORDEN,SILVER,https://olympics.com/en/athletes/lisa-norden
2012,Australia,Erin DENSHAM,BRONZE,https://olympics.com/en/athletes/erin-densham
2012,Tunisia,Oussama MALLOULI,GOLD,https://olympics.com/en/athletes/oussama-mallouli
2012,Germany,Thomas LURZ,SILVER,https://olympics.com/en/athletes/thomas-lurz
2012,Canada,Richard WEINBERGER,BRONZE,https://olympics.com/en/athletes/richard-weinberger
2012,Hungary,Eva RISZTOV,GOLD,https://olympics.com/en/athletes/eva-risztov
2012,United States of America,Haley ANDERSON,SILVER,https://olympics.com/en/athletes/haley-anderson
2012,Italy,Martina GRIMALDI,BRONZE,https://olympics.com/en/athletes/martina-grimaldi
2012,People's Republic of China,Dong DONG,GOLD,https://olympics.com/en/athletes/dong-dong
2012,Russian Federation,Dmitrii USHAKOV,SILVER,https://olympics.com/en/athletes/dmitrii-ushakov
2012,People's Republic of China,Chunlong LU,BRONZE,https://olympics.com/en/athletes/chunlong-lu
2012,Canada,Rosannagh MACLENNAN,GOLD,https://olympics.com/en/athletes/rosannagh-maclennan
2012,People's Republic of China,Shanshan HUANG,SILVER,https://olympics.com/en/athletes/shanshan-huang
2012,People's Republic of China,Wenna HE,BRONZE,https://olympics.com/en/athletes/wenna-he
2012,Kazakhstan,Serik SAPIYEV,GOLD,https://olympics.com/en/athletes/serik-sapiyev
2012,Great Britain,Freddie EVANS,SILVER,https://olympics.com/en/athletes/freddie-evans
